2403;Евгений;Михайлов;55;
2404;Денис;Лебедев;19;
2405;Александр;Морозов;43;
2406;Марк;Павлов;54;
2407;Максим;Попов;54;
2408;Тимур;Новиков;22;
2409;Александр;Попов;23;
2410;Олег;Новиков;37;
2411;Артём;Орлов;70;
2412;Егор;Петров;38;
2413;Тимофей;Орлов;77;
2414;Дмитрий;Соколов;43;
2415;Артём;Павлов;29;
2416;Дмитрий;Орлов;56;
2417;Егор;Попов;38;
2418;Михаил;Николаев;34;
2419;Владимир;Егоров;40;
2420;Кирилл;Козлов;23;
2421;Михаил;Попов;22;
2422;Денис;Новиков;36;
2423;Руслан;Иванов;75;
2424;Владислав;Семенов;21;
2425;Никита;Захаров;40;
2426;Евгений;Алексеев;59;
2427;Владислав;Морозов;54;
2428;Никита;Никитин;68;
2429;Тимофей;Смирнов;71;
2430;Илья;Петров;38;
2431;Тимур;Попов;45;
2432;Арсений;Андреев;59;
2433;Евгений;Андреев;47;
2434;Александр;Васильев;63;
2435;Игорь;Андреев;42;
2436;Тимофей;Петров;50;
2437;Арсений;Смирнов;29;
2438;Денис;Орлов;34;
2439;Михаил;Николаев;62;
2440;Денис;Андреев;35;
2441;Никита;Захаров;48;
2442;Егор;Николаев;74;
2443;Арсений;Морозов;62;
2444;Кирилл;Смирнов;34;
2445;Иван;Фёдоров;38;
2446;Матвей;Васильев;70;
2447;Иван;Семенов;38;
2448;Сергей;Смирнов;19;
2449;Артём;Козлов;35;
2450;Илья;Васильев;30;
2451;Андрей;Николаев;43;
2452;Артём;Смирнов;49;
2453;Кирилл;Волков;69;
2454;Михаил;Макаров;75;
2455;Марк;Павлов;48;
2456;Марк;Андреев;44;
2457;Константин;Попов;55;
2458;Егор;Орлов;30;
2459;Матвей;Смирнов;63;
2460;Кирилл;Смирнов;22;
2461;Сергей;Лебедев;75;
2462;Марк;Васильев;74;
2463;Дмитрий;Новиков;66;
2464;Никита;Михайлов;57;
2465;Матвей;Михайлов;38;
2466;Никита;Макаров;44;
2467;Кирилл;Егоров;52;
2468;Денис;Андреев;29;
2469;Марк;Степанов;77;
2470;Дмитрий;Смирнов;26;
2471;Алексей;Андреев;52;
2472;Константин;Никитин;70;
2473;Евгений;Соколов;42;
2474;Егор;Иванов;34;
2475;Арсений;Петров;49;
2476;Дмитрий;Попов;37;
2477;Матвей;Егоров;38;
2478;Артём;Морозов;52;
2479;Андрей;Орлов;76;
2480;Андрей;Алексеев;61;
2481;Андрей;Никитин;29;
2482;Константин;Егоров;45;
2483;Константин;Алексеев;53;
2484;Артём;Степанов;31;
2485;Максим;Кузнецов;62;
2486;Максим;Фёдоров;24;
2487;Игорь;Степанов;66;
2488;Кирилл;Петров;26;
2489;Владимир;Кузнецов;75;
2490;Арсений;Орлов;27;
2491;Константин;Орлов;68;
2492;Роман;Петров;40;
2493;Илья;Козлов;37;
2494;Андрей;Новиков;42;
2495;Тимур;Иванов;73;
2496;Кирилл;Семенов;37;
2497;Дмитрий;Андреев;38;
2498;Владимир;Иванов;38;
2499;Максим;Захаров;20;
2500;Игорь;Никитин;73;
2501;Игорь;Смирнов;76;
2502;Руслан;Захаров;76;
2503;Сергей;Николаев;30;
2504;Тимур;Соколов;27;
2505;Павел;Петров;43;
2506;Максим;Егоров;52;
2507;Денис;Васильев;18;
2508;Максим;Андреев;26;
2509;Роман;Новиков;73;
2510;Дмитрий;Макаров;30;
2511;Руслан;Макаров;32;
2512;Тимофей;Соколов;26;
2513;Илья;Михайлов;70;
2514;Тимур;Новиков;68;
2515;Константин;Петров;76;
2516;Игорь;Морозов;61;
2517;Евгений;Алексеев;19;
2518;Иван;Егоров;47;
2519;Тимофей;Алексеев;49;
2520;Игорь;Соколов;50;
2521;Дмитрий;Смирнов;65;
2522;Денис;Фёдоров;75;
2523;Илья;Морозов;52;
2524;Алексей;Семенов;32;
2525;Никита;Фёдоров;63;
2526;Олег;Михайлов;66;
2527;Олег;Иванов;29;
2528;Егор;Орлов;58;
2529;Евгений;Фёдоров;25;
2530;Михаил;Смирнов;67;
2531;Марк;Никитин;25;
2532;Тимур;Смирнов;18;
2533;Михаил;Андреев;64;
2534;Тимофей;Фёдоров;45;
2535;Алексей;Новиков;38;
2536;Руслан;Козлов;24;
2537;Владимир;Фёдоров;47;
2538;Олег;Никитин;44;
2539;Олег;Павлов;66;
2540;Руслан;Васильев;74;
2541;Марк;Степанов;71;
2542;Михаил;Петров;66;
2543;Сергей;Семенов;57;
2544;Кирилл;Макаров;76;
2545;Дмитрий;Орлов;60;
2546;Роман;Новиков;29;
2547;Михаил;Морозов;23;
2548;Максим;Орлов;34;
2549;Денис;Макаров;19;
2550;Владимир;Кузнецов;48;
2551;Марк;Степанов;30;
2552;Егор;Иванов;45;
2553;Евгений;Семенов;31;
2554;Марк;Попов;25;
2555;Марк;Степанов;28;
2556;Сергей;Семенов;38;
2557;Владислав;Иванов;28;
2558;Владимир;Фёдоров;43;
2559;Иван;Кузнецов;55;
2560;Руслан;Волков;29;
2561;Михаил;Соколов;60;
2562;Алексей;Андреев;42;
2563;Никита;Соколов;33;
2564;Алексей;Андреев;31;
2565;Тимур;Андреев;77;
2566;Артём;Новиков;59;
2567;Егор;Иванов;68;
2568;Руслан;Васильев;44;
2569;Олег;Никитин;21;
2570;Иван;Попов;60;
2571;Тимур;Петров;27;
2572;Матвей;Захаров;72;
2573;Руслан;Егоров;72;
2574;Илья;Соколов;36;
2575;Кирилл;Захаров;53;
2576;Тимур;Никитин;49;
2577;Марк;Волков;67;
2578;Илья;Орлов;76;
2579;Никита;Козлов;52;
2580;Владислав;Кузнецов;64;
2581;Артём;Алексеев;42;
2582;Андрей;Попов;37;
2583;Сергей;Егоров;77;
2584;Сергей;Никитин;18;
2585;Игорь;Орлов;69;
2586;Тимофей;Егоров;30;
2587;Роман;Лебедев;41;
2588;Дмитрий;Егоров;41;
2589;Роман;Соколов;59;
2590;Руслан;Соколов;57;
2591;Тимур;Никитин;27;
2592;Егор;Павлов;62;
2593;Константин;Алексеев;49;
2594;Олег;Волков;66;
2595;Дмитрий;Николаев;42;
2596;Дмитрий;Волков;41;
2597;Андрей;Михайлов;63;
2598;Тимофей;Лебедев;39;
2599;Сергей;Фёдоров;67;
2600;Дмитрий;Павлов;54;
2601;Артём;Кузнецов;76;
2602;Кирилл;Семенов;19;
2603;Александр;Лебедев;36;
2604;Андрей;Андреев;60;
2605;Марк;Орлов;43;
2606;Алексей;Иванов;22;
2607;Владимир;Андреев;51;
2608;Максим;Степанов;32;
2609;Олег;Смирнов;64;
2610;Кирилл;Захаров;18;
2611;Егор;Новиков;50;
2612;Константин;Орлов;46;
2613;Матвей;Алексеев;40;
2614;Марк;Смирнов;31;
2615;Кирилл;Макаров;37;
2616;Максим;Михайлов;28;
2617;Алексей;Николаев;20;
2618;Андрей;Алексеев;51;
2619;Игорь;Фёдоров;31;
2620;Сергей;Волков;67;
2621;Никита;Михайлов;57;
2622;Арсений;Орлов;69;
2623;Кирилл;Фёдоров;32;
2624;Иван;Орлов;33;
2625;Тимофей;Павлов;35;
2626;Тимур;Павлов;43;
2627;Арсений;Иванов;32;
2628;Олег;Алексеев;65;
2629;Кирилл;Алексеев;42;
2630;Роман;Фёдоров;31;
2631;Олег;Козлов;24;
2632;Денис;Волков;29;
2633;Кирилл;Волков;77;
2634;Константин;Новиков;25;
2635;Владимир;Соколов;55;
2636;Евгений;Васильев;25;
2637;Никита;Степанов;32;
2638;Иван;Новиков;26;
2639;Владислав;Никитин;72;
2640;Егор;Орлов;42;
2641;Евгений;Петров;68;
2642;Роман;Егоров;73;
2643;Сергей;Новиков;59;
2644;Руслан;Козлов;23;
2645;Кирилл;Новиков;46;
2646;Константин;Орлов;18;
2647;Матвей;Волков;36;
2648;Дмитрий;Соколов;18;
2649;Владислав;Новиков;22;
2650;Никита;Новиков;44;
2651;Евгений;Никитин;26;
2652;Тимур;Егоров;31;
2653;Максим;Павлов;47;
2654;Матвей;Попов;18;
2655;Александр;Степанов;55;
2656;Тимофей;Алексеев;47;
2657;Игорь;Андреев;74;
2658;Игорь;Алексеев;21;
2659;Игорь;Кузнецов;72;
2660;Павел;Захаров;23;
2661;Александр;Андреев;57;
2662;Дмитрий;Степанов;39;
2663;Никита;Егоров;29;
2664;Матвей;Михайлов;46;
2665;Кирилл;Попов;48;
2666;Олег;Петров;58;
2667;Матвей;Кузнецов;41;
2668;Руслан;Козлов;54;
2669;Андрей;Орлов;63;
2670;Алексей;Петров;58;
2671;Никита;Николаев;46;
2672;Евгений;Алексеев;25;
2673;Роман;Андреев;64;
2674;Кирилл;Николаев;45;
2675;Сергей;Волков;57;
2676;Денис;Васильев;41;
2677;Руслан;Семенов;36;
2678;Илья;Фёдоров;51;
2679;Алексей;Морозов;27;
2680;Андрей;Попов;50;
2681;Олег;Соколов;71;
2682;Кирилл;Никитин;66;
2683;Марк;Лебедев;46;
2684;Михаил;Смирнов;29;
2685;Денис;Васильев;22;
2686;Роман;Васильев;60;
2687;Сергей;Кузнецов;29;
2688;Тимур;Захаров;34;
2689;Владислав;Михайлов;19;
2690;Евгений;Кузнецов;46;
2691;Марк;Попов;74;
2692;Руслан;Петров;44;
2693;Игорь;Волков;31;
2694;Андрей;Михайлов;34;
2695;Владимир;Семенов;38;
2696;Иван;Фёдоров;20;
2697;Роман;Андреев;50;
2698;Руслан;Иванов;51;
2699;Константин;Фёдоров;21;
2700;Алексей;Михайлов;38;
2701;Дмитрий;Иванов;69;
2702;Кирилл;Михайлов;41;
2703;Олег;Михайлов;62;
2704;Тимофей;Андреев;73;
2705;Максим;Никитин;35;
2706;Алексей;Семенов;61;
2707;Тимур;Петров;75;
2708;Павел;Андреев;58;
2709;Константин;Петров;28;
2710;Сергей;Захаров;46;
2711;Андрей;Попов;54;
2712;Илья;Новиков;48;
2713;Иван;Новиков;76;
2714;Владимир;Волков;54;
2715;Егор;Михайлов;55;
2716;Владимир;Орлов;48;
2717;Никита;Петров;75;
2718;Егор;Смирнов;65;
2719;Егор;Михайлов;36;
2720;Арсений;Петров;34;
2721;Егор;Орлов;57;
2722;Марк;Макаров;29;
2723;Максим;Попов;52;
2724;Сергей;Николаев;70;
2725;Денис;Алексеев;22;
2726;Владислав;Егоров;69;
2727;Михаил;Михайлов;34;
2728;Тимофей;Михайлов;52;
2729;Илья;Волков;67;
2730;Владимир;Соколов;63;
2731;Роман;Алексеев;64;
2732;Артём;Никитин;37;
2733;Алексей;Андреев;65;
2734;Сергей;Семенов;72;
2735;Дмитрий;Николаев;57;
2736;Тимофей;Кузнецов;24;
2737;Илья;Андреев;43;
2738;Евгений;Андреев;55;
2739;Владислав;Захаров;25;
2740;Иван;Макаров;50;
2741;Евгений;Соколов;24;
2742;Игорь;Соколов;59;
2743;Константин;Орлов;54;
2744;Максим;Козлов;20;
2745;Илья;Козлов;68;
2746;Кирилл;Егоров;46;
2747;Константин;Макаров;54;
2748;Марк;Павлов;30;
2749;Игорь;Павлов;52;
2750;Матвей;Соколов;49;
2751;Матвей;Семенов;31;
2752;Евгений;Петров;69;
2753;Сергей;Никитин;68;
2754;Сергей;Андреев;50;
2755;Максим;Волков;72;
2756;Денис;Козлов;65;
2757;Арсений;Иванов;42;
2758;Игорь;Волков;54;
2759;Евгений;Петров;58;
2760;Олег;Соколов;65;
2761;Матвей;Фёдоров;63;
2762;Кирилл;Волков;47;
2763;Александр;Степанов;34;
2764;Роман;Волков;55;
2765;Кирилл;Фёдоров;61;
2766;Максим;Кузнецов;36;
2767;Павел;Макаров;42;
2768;Игорь;Иванов;50;
2769;Роман;Егоров;53;
2770;Евгений;Семенов;24;
2771;Сергей;Михайлов;49;
2772;Руслан;Васильев;75;
2773;Егор;Фёдоров;51;
2774;Арсений;Васильев;33;
2775;Матвей;Кузнецов;60;
2776;Денис;Соколов;43;
2777;Илья;Николаев;33;
2778;Олег;Лебедев;76;
2779;Арсений;Егоров;75;
2780;Александр;Петров;66;
2781;Сергей;Макаров;61;
2782;Евгений;Степанов;52;
2783;Константин;Лебедев;27;
2784;Матвей;Морозов;47;
2785;Сергей;Новиков;24;
2786;Алексей;Морозов;23;
2787;Алексей;Павлов;50;
2788;Тимофей;Егоров;41;
2789;Денис;Морозов;21;
2790;Игорь;Андреев;63;
2791;Дмитрий;Степанов;23;
2792;Сергей;Морозов;61;
2793;Тимур;Макаров;23;
2794;Денис;Иванов;73;
2795;Алексей;Морозов;60;
2796;Андрей;Макаров;73;
2797;Максим;Орлов;55;
2798;Матвей;Никитин;62;
2799;Максим;Семенов;21;
2800;Олег;Михайлов;74;
2801;Денис;Алексеев;75;
2802;Иван;Степанов;76;
2803;Тимур;Егоров;40;
2804;Константин;Фёдоров;21;
2805;Олег;Никитин;47;
2806;Егор;Захаров;29;
2807;Арсений;Макаров;65;
2808;Никита;Андреев;45;
2809;Никита;Морозов;19;
2810;Матвей;Николаев;50;
2811;Константин;Васильев;28;
2812;Никита;Кузнецов;37;
2813;Сергей;Макаров;49;
2814;Андрей;Иванов;30;
2815;Сергей;Морозов;43;
2816;Тимофей;Степанов;52;
2817;Тимофей;Семенов;20;
2818;Руслан;Никитин;40;
2819;Олег;Алексеев;39;
2820;Владимир;Никитин;60;
2821;Кирилл;Павлов;76;
2822;Тимур;Захаров;58;
2823;Евгений;Волков;47;
2824;Олег;Павлов;52;
2825;Александр;Семенов;57;
2826;Максим;Волков;72;
2827;Игорь;Фёдоров;31;
2828;Павел;Соколов;57;
2829;Константин;Попов;72;
2830;Матвей;Козлов;21;
2831;Роман;Соколов;24;
2832;Егор;Андреев;38;
2833;Кирилл;Петров;69;
2834;Марк;Никитин;22;
2835;Артём;Макаров;70;
2836;Тимофей;Соколов;68;
2837;Владислав;Иванов;51;
2838;Роман;Андреев;53;
2839;Илья;Морозов;33;
2840;Александр;Волков;49;
2841;Егор;Лебедев;48;
2842;Кирилл;Иванов;41;
2843;Сергей;Смирнов;66;
2844;Евгений;Попов;50;
2845;Дмитрий;Андреев;52;
2846;Кирилл;Орлов;52;
2847;Никита;Петров;51;
2848;Иван;Попов;53;
2849;Артём;Соколов;27;
2850;Андрей;Степанов;27;
2851;Никита;Степанов;73;
2852;Дмитрий;Иванов;60;
2853;Артём;Егоров;29;
2854;Марк;Михайлов;69;
2855;Павел;Новиков;18;
2856;Александр;Павлов;49;
2857;Павел;Петров;57;
2858;Дмитрий;Захаров;75;
2859;Тимофей;Николаев;61;
2860;Павел;Лебедев;22;
2861;Тимофей;Орлов;62;
2862;Константин;Павлов;39;
2863;Егор;Орлов;53;
2864;Денис;Лебедев;33;
2865;Илья;Захаров;46;
2866;Никита;Михайлов;70;
2867;Павел;Егоров;61;
2868;Дмитрий;Смирнов;52;
2869;Руслан;Смирнов;22;
2870;Олег;Попов;23;
2871;Михаил;Степанов;67;
2872;Руслан;Степанов;33;
2873;Руслан;Макаров;59;
2874;Кирилл;Морозов;49;
2875;Артём;Морозов;34;
2876;Павел;Захаров;40;
2877;Матвей;Захаров;75;
2878;Матвей;Николаев;28;
2879;Павел;Николаев;24;
2880;Артём;Иванов;60;
2881;Марк;Смирнов;77;
2882;Егор;Николаев;53;
2883;Владислав;Волков;21;
2884;Марк;Андреев;21;
2885;Константин;Васильев;57;
2886;Олег;Новиков;66;
2887;Игорь;Козлов;49;
2888;Олег;Егоров;74;
2889;Иван;Морозов;52;
2890;Руслан;Лебедев;34;
2891;Руслан;Павлов;61;
2892;Марк;Волков;48;
2893;Матвей;Лебедев;70;
2894;Олег;Егоров;23;
2895;Олег;Смирнов;27;
2896;Роман;Волков;71;
2897;Артём;Егоров;21;
2898;Иван;Николаев;39;
2899;Евгений;Петров;36;
2900;Сергей;Михайлов;55;
2901;Алексей;Егоров;52;
2902;Руслан;Михайлов;51;
2903;Олег;Лебедев;52;
2904;Андрей;Лебедев;20;
2905;Руслан;Алексеев;18;
2906;Кирилл;Соколов;57;
2907;Никита;Соколов;31;
2908;Иван;Попов;71;
2909;Илья;Новиков;35;
2910;Владислав;Алексеев;20;
2911;Руслан;Никитин;55;
2912;Руслан;Соколов;63;
2913;Тимур;Волков;74;
2914;Алексей;Михайлов;71;
2915;Артём;Никитин;60;
2916;Алексей;Иванов;44;
2917;Павел;Козлов;61;
2918;Кирилл;Фёдоров;60;
2919;Илья;Егоров;48;
2920;Арсений;Фёдоров;29;
2921;Тимофей;Никитин;70;
2922;Евгений;Козлов;22;
2923;Владислав;Никитин;54;
2924;Михаил;Лебедев;52;
2925;Кирилл;Никитин;75;
2926;Артём;Морозов;58;
2927;Денис;Кузнецов;44;
2928;Тимофей;Никитин;32;
2929;Владислав;Васильев;36;
2930;Максим;Павлов;39;
2931;Максим;Орлов;44;
2932;Кирилл;Новиков;25;
2933;Егор;Лебедев;75;
2934;Илья;Михайлов;35;
2935;Кирилл;Козлов;41;
2936;Павел;Козлов;41;
2937;Илья;Кузнецов;34;
2938;Дмитрий;Егоров;71;
2939;Олег;Орлов;52;
2940;Максим;Кузнецов;71;
2941;Константин;Михайлов;36;
2942;Марк;Попов;77;
2943;Алексей;Морозов;48;
2944;Александр;Орлов;29;
2945;Матвей;Павлов;61;
2946;Александр;Захаров;71;
2947;Денис;Алексеев;52;
2948;Михаил;Попов;63;
2949;Роман;Лебедев;37;
2950;Владислав;Новиков;74;
2951;Владимир;Михайлов;76;
2952;Арсений;Лебедев;75;
2953;Андрей;Смирнов;38;
2954;Арсений;Попов;71;
2955;Сергей;Соколов;45;
2956;Денис;Захаров;62;
2957;Евгений;Козлов;45;
2958;Марк;Васильев;48;
2959;Роман;Степанов;23;
2960;Андрей;Захаров;50;
2961;Илья;Никитин;23;
2962;Сергей;Михайлов;36;
2963;Владимир;Андреев;66;
2964;Денис;Семенов;77;
2965;Евгений;Павлов;66;
2966;Роман;Иванов;60;
2967;Михаил;Смирнов;73;
2968;Роман;Павлов;46;
2969;Максим;Макаров;63;
2970;Владимир;Николаев;25;
2971;Тимофей;Козлов;35;
2972;Сергей;Козлов;61;
2973;Александр;Кузнецов;18;
2974;Михаил;Петров;54;
2975;Арсений;Попов;30;
2976;Андрей;Захаров;72;
2977;Арсений;Орлов;31;
2978;Роман;Николаев;40;
2979;Владимир;Павлов;32;
2980;Павел;Степанов;72;
2981;Максим;Кузнецов;52;
2982;Дмитрий;Михайлов;64;
2983;Константин;Николаев;30;
2984;Павел;Лебедев;73;
2985;Владимир;Волков;25;
2986;Дмитрий;Михайлов;65;
2987;Роман;Попов;59;
2988;Матвей;Морозов;43;
2989;Андрей;Павлов;77;
2990;Владислав;Волков;33;
2991;Никита;Иванов;64;
2992;Олег;Морозов;59;
2993;Никита;Иванов;30;
2994;Константин;Михайлов;27;
2995;Евгений;Орлов;21;
2996;Марк;Морозов;21;
2997;Олег;Соколов;39;
2998;Владимир;Никитин;54;
2999;Евгений;Смирнов;24;
3000;Денис;Михайлов;76;
3001;Александр;Петров;70;
3002;Артём;Макаров;28;
3003;Константин;Морозов;21;
3004;Матвей;Соколов;32;
3005;Матвей;Козлов;45;
3006;Никита;Андреев;36;
3007;Марк;Смирнов;70;
3008;Константин;Морозов;48;
3009;Владимир;Васильев;49;
3010;Дмитрий;Васильев;35;
3011;Владислав;Смирнов;50;
3012;Олег;Иванов;22;
3013;Роман;Степанов;74;
3014;Сергей;Смирнов;43;
3015;Евгений;Степанов;23;
3016;Александр;Волков;32;
3017;Иван;Волков;49;
3018;Илья;Новиков;60;
3019;Матвей;Лебедев;35;
3020;Кирилл;Петров;66;
3021;Никита;Егоров;69;
3022;Владислав;Иванов;37;
3023;Владислав;Семенов;24;
3024;Тимофей;Соколов;22;
3025;Максим;Петров;40;
3026;Михаил;Попов;59;
3027;Арсений;Волков;27;
3028;Арсений;Новиков;49;
3029;Тимофей;Иванов;75;
3030;Дмитрий;Николаев;76;
3031;Роман;Иванов;33;
3032;Арсений;Николаев;71;
3033;Дмитрий;Морозов;25;
3034;Роман;Макаров;26;
3035;Марк;Попов;28;
3036;Владимир;Семенов;67;
3037;Роман;Макаров;49;
3038;Никита;Макаров;42;
3039;Андрей;Алексеев;57;
3040;Владислав;Павлов;75;
3041;Игорь;Степанов;74;
3042;Алексей;Андреев;46;
3043;Арсений;Фёдоров;53;
3044;Матвей;Егоров;64;
3045;Матвей;Степанов;31;
3046;Артём;Смирнов;68;
3047;Константин;Алексеев;64;
3048;Денис;Михайлов;48;
3049;Константин;Морозов;25;
3050;Алексей;Егоров;38;
3051;Артём;Никитин;44;
3052;Егор;Семенов;24;
3053;Арсений;Петров;51;
3054;Евгений;Волков;25;
3055;Сергей;Егоров;74;
3056;Марк;Кузнецов;30;
3057;Владислав;Захаров;38;
3058;Александр;Фёдоров;25;
3059;Павел;Семенов;18;
3060;Илья;Кузнецов;35;
3061;Александр;Никитин;44;
3062;Илья;Волков;43;
3063;Максим;Николаев;76;
3064;Егор;Орлов;18;
3065;Егор;Иванов;60;
3066;Константин;Васильев;72;
3067;Олег;Орлов;38;
3068;Максим;Петров;36;
3069;Роман;Степанов;20;
3070;Евгений;Захаров;73;
3071;Сергей;Николаев;72;
3072;Александр;Макаров;36;
3073;Евгений;Орлов;64;
3074;Владислав;Орлов;51;
3075;Дмитрий;Попов;72;
3076;Тимофей;Алексеев;72;
3077;Михаил;Васильев;56;
3078;Константин;Петров;49;
3079;Егор;Соколов;20;
3080;Алексей;Смирнов;71;
3081;Никита;Соколов;75;
3082;Тимур;Никитин;56;
3083;Алексей;Попов;74;
3084;Кирилл;Кузнецов;44;
3085;Роман;Павлов;58;
3086;Роман;Павлов;49;
3087;Матвей;Степанов;57;
3088;Игорь;Фёдоров;35;
3089;Кирилл;Алексеев;58;
3090;Илья;Лебедев;76;
3091;Матвей;Алексеев;63;
3092;Максим;Васильев;36;
3093;Сергей;Иванов;45;
3094;Арсений;Васильев;54;
3095;Олег;Захаров;51;
3096;Руслан;Захаров;57;
3097;Кирилл;Степанов;58;
3098;Арсений;Петров;54;
3099;Дмитрий;Васильев;41;
3100;Александр;Степанов;46;
3101;Михаил;Андреев;60;
3102;Сергей;Орлов;46;
3103;Алексей;Семенов;62;
3104;Сергей;Андреев;53;
3105;Владислав;Петров;38;
3106;Денис;Васильев;75;
3107;Павел;Павлов;76;
3108;Тимофей;Лебедев;62;
3109;Александр;Волков;20;
3110;Денис;Николаев;34;
3111;Сергей;Лебедев;25;
3112;Константин;Попов;20;
3113;Кирилл;Смирнов;74;
3114;Тимур;Семенов;55;
3115;Никита;Семенов;61;
3116;Евгений;Новиков;66;
3117;Алексей;Смирнов;55;
3118;Сергей;Козлов;19;
3119;Тимофей;Егоров;64;
3120;Марк;Морозов;60;
3121;Александр;Петров;76;
3122;Артём;Иванов;77;
3123;Никита;Семенов;43;
3124;Игорь;Иванов;30;
3125;Алексей;Михайлов;24;
3126;Андрей;Новиков;57;
3127;Павел;Андреев;38;
3128;Иван;Соколов;65;
3129;Денис;Николаев;54;
3130;Роман;Макаров;49;
3131;Алексей;Николаев;20;
3132;Иван;Макаров;27;
3133;Егор;Никитин;18;
3134;Александр;Павлов;48;
3135;Максим;Морозов;20;
3136;Роман;Лебедев;66;
3137;Илья;Козлов;29;
3138;Денис;Козлов;61;
3139;Константин;Семенов;70;
3140;Никита;Павлов;62;
3141;Владимир;Андреев;21;
3142;Тимур;Новиков;27;
3143;Егор;Андреев;35;
3144;Владимир;Козлов;57;
3145;Олег;Соколов;71;
3146;Матвей;Петров;77;
3147;Евгений;Никитин;62;
3148;Максим;Кузнецов;35;
3149;Сергей;Алексеев;70;
3150;Никита;Степанов;70;
3151;Руслан;Макаров;22;
3152;Алексей;Новиков;34;
3153;Дмитрий;Иванов;57;
3154;Александр;Макаров;65;
3155;Александр;Павлов;40;
3156;Максим;Кузнецов;51;
3157;Игорь;Михайлов;48;
3158;Евгений;Михайлов;37;
3159;Игорь;Алексеев;70;
3160;Никита;Николаев;41;
3161;Тимофей;Лебедев;19;
3162;Павел;Алексеев;63;
3163;Матвей;Новиков;44;
3164;Михаил;Никитин;40;
3165;Кирилл;Новиков;76;
3166;Марк;Смирнов;23;
3167;Тимур;Смирнов;48;
3168;Марк;Васильев;61;
3169;Тимофей;Иванов;29;
3170;Константин;Степанов;66;
3171;Тимур;Егоров;50;
3172;Роман;Алексеев;61;
3173;Игорь;Волков;19;
3174;Андрей;Никитин;28;
3175;Тимур;Козлов;76;
3176;Александр;Егоров;27;
3177;Владислав;Михайлов;47;
3178;Денис;Попов;68;
3179;Марк;Козлов;43;
3180;Роман;Новиков;41;
3181;Владимир;Павлов;19;
3182;Иван;Семенов;56;
3183;Тимофей;Егоров;65;
3184;Денис;Николаев;42;
3185;Тимур;Степанов;64;
3186;Егор;Фёдоров;60;
3187;Алексей;Андреев;19;
3188;Марк;Кузнецов;54;
3189;Олег;Никитин;30;
3190;Олег;Павлов;47;
3191;Марк;Павлов;45;
3192;Иван;Орлов;74;
3193;Андрей;Фёдоров;55;
3194;Илья;Захаров;72;
3195;Матвей;Степанов;63;
3196;Тимур;Фёдоров;34;
3197;Олег;Семенов;61;
3198;Роман;Васильев;49;
3199;Матвей;Степанов;44;
3200;Михаил;Соколов;33;
3201;Константин;Андреев;56;
3202;Игорь;Андреев;76;
3203;Евгений;Соколов;66;
3204;Олег;Михайлов;63;
3205;Арсений;Алексеев;69;
3206;Сергей;Никитин;19;
3207;Тимофей;Павлов;57;
3208;Матвей;Фёдоров;20;
3209;Андрей;Егоров;34;
3210;Илья;Орлов;21;
3211;Марк;Фёдоров;38;
3212;Сергей;Михайлов;71;
3213;Евгений;Морозов;47;
3214;Олег;Морозов;34;
3215;Михаил;Соколов;44;
3216;Константин;Макаров;40;
3217;Владимир;Волков;21;
3218;Дмитрий;Смирнов;26;
3219;Алексей;Никитин;18;
3220;Марк;Алексеев;21;
3221;Олег;Смирнов;54;
3222;Роман;Иванов;29;
3223;Андрей;Козлов;67;
3224;Александр;Волков;45;
3225;Евгений;Соколов;62;
3226;Матвей;Николаев;72;
3227;Илья;Захаров;27;
3228;Олег;Козлов;21;
3229;Марк;Лебедев;25;
3230;Сергей;Фёдоров;26;
3231;Никита;Семенов;66;
3232;Марк;Морозов;49;
3233;Никита;Васильев;67;
3234;Тимур;Попов;46;
3235;Олег;Фёдоров;36;
3236;Владимир;Морозов;57;
3237;Константин;Михайлов;53;
3238;Арсений;Васильев;35;
3239;Павел;Алексеев;37;
3240;Руслан;Волков;51;
3241;Матвей;Смирнов;25;
3242;Матвей;Михайлов;27;
3243;Арсений;Новиков;37;
3244;Егор;Петров;40;
3245;Денис;Орлов;21;
3246;Евгений;Алексеев;35;
3247;Марк;Лебедев;68;
3248;Игорь;Иванов;74;
3249;Денис;Новиков;28;
3250;Денис;Новиков;74;
3251;Владимир;Иванов;46;
3252;Олег;Васильев;49;
3253;Андрей;Кузнецов;41;
3254;Павел;Иванов;26;
3255;Никита;Соколов;33;
3256;Роман;Соколов;51;
3257;Руслан;Новиков;24;
3258;Михаил;Смирнов;68;
3259;Евгений;Иванов;70;
3260;Матвей;Егоров;55;
3261;Егор;Смирнов;77;
3262;Евгений;Новиков;43;
3263;Константин;Смирнов;75;
3264;Иван;Михайлов;65;
3265;Павел;Волков;19;
3266;Дмитрий;Егоров;68;
3267;Кирилл;Орлов;54;
3268;Андрей;Лебедев;54;
3269;Денис;Семенов;61;
3270;Тимофей;Павлов;47;
3271;Денис;Волков;38;
3272;Егор;Соколов;40;
3273;Илья;Иванов;65;
3274;Руслан;Васильев;50;
3275;Тимофей;Соколов;64;
3276;Кирилл;Волков;55;
3277;Матвей;Николаев;41;
3278;Владимир;Морозов;43;
3279;Владислав;Смирнов;33;
3280;Владимир;Морозов;32;
3281;Евгений;Иванов;30;
3282;Иван;Волков;49;
3283;Максим;Макаров;71;
3284;Михаил;Петров;35;
